Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
13778,US-2017-451509,08/11/2016,08/15/2016,Same Day,SS-20875,United States,Bowling Green,Kentucky,42104,South,FUR-TA-10004767,Furni,Tables,Safco Drafting Table,0.01,1,0.2,
13779,US-2014-393309,01/06/2015,01/07/2015,Second Class,AS-10630,United States,Hialeah,Florida,33012,South,FUR-TA-10001086,Furni,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",0.01,2,0.1,0.00
13780,US-2016-384506,08/25/2014,08/26/2014,Same Day,JC-16105,United States,Beverly,Massachusetts,1915,East,OFF-ST-10001522,OfficeSupply,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",532.7598,13,0.15,174.697
13781,US-2017-272765,08/01/2015,08/01/2015,First Class,CS-12175,United States,Bethlehem,Pennsylvania,18018,East,TEC-PH-10004080,Tech,Phones,Avaya 5410 Digital phone,707.3288,2,0.0,202.3808
13782,US-2016-682636,11/05/2016,11/10/2016,Second Class,SH-20635,United States,Vacaville,California,95687,West,OFF-AP-10003287,OfficeSupply,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,0.01,3,0.6,-0.0067
13783,US-2015-539627,11/16/2014,11/18/2014,Second Class,CK-12325,United States,Decatur,Alabama,35601,South,FUR-FU-10004973,Furni,Furnishings,Flat Face Poster Frame,0.01,7,0.8,-0.003
13784,CA-2016-794305,10/28/2015,11/04/2015,Standard Class,AD-10180,United States,South Bend,Indiana,46614,Central,OFF-PA-10000312,OfficeSupply,Paper,Xerox 1955,0.01,5,0.8,-0.0067
13785,US-2014-644442,05/22/2016,05/26/2016,Standard Class,CK-12325,United States,Laredo,Texas,78041,Central,TEC-PH-10003555,Tech,Phones,Motorola HK250 Universal Bluetooth Headset,0.01,2,0.15,-0.0003
13786,US-2017-528247,02/08/2016,02/08/2016,Standard Class,CK-12205,United States,Irving,Texas,75061,Central,OFF-LA-10004559,OfficeSupply,Labels,Avery 49,0.01,2,0.2,0.0009
13787,CA-2017-315665,08/16/2014,08/23/2014,Second Class,MP-17470,United States,Caldwell,Idaho,83605,West,OFF-AP-10001242,OfficeSupply,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,0.01,4,0.8,-0.0032
13788,CA-2014-614718,04/17/2015,04/24/2015,Second Class,DB-13555,United States,Rogers,Arkansas,72756,South,TEC-AC-10002217,technologies,Accessories,Imation Clip USB flash drive - 8 GB,87.2048,4,0.5,-10.8482
13789,CA-2015-172498,08/11/2017,08/17/2017,Standard Class,KW-16435,United States,Linden,New Jersey,7036,East,TEC-PH-10000560,Tech,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),693.3947,10,0.6,-293.0814
13790,US-2017-795168,02/27/2014,03/05/2014,First Class,BK-11260,United States,Pharr,Texas,78577,Central,OFF-BI-10002412,OfficeSupply,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,418.077,13,0.0,209.942
13791,CA-2017-495125,01/21/2016,01/23/2016,Standard Class,AG-10270,United States,Kent,Ohio,44240,East,FUR-FU-10001876,Furni,Furnishings,"Computer Room Manger, 14""",514.0382,10,0.32,-45.28
13792,CA-2015-846921,12/24/2017,12/27/2017,Second Class,KN-16705,United States,Conroe,Texas,77301,Central,OFF-PA-10000007,OfficeSupply,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",1122.8058,4,0.3,49.139
13793,CA-2016-936747,02/20/2017,02/25/2017,First Class,GZ-14545,United States,Warner Robins,Georgia,31088,South,TEC-PH-10002549,Tech,Phones,Polycom SoundPoint IP 450 VoIP phone,0.01,11,0.0,0.0041
13794,CA-2014-732398,06/29/2017,06/29/2017,Same Day,RW-19630,United States,Redondo Beach,California,90278,West,OFF-ST-10001291,OfficeSupply,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",824.7875,11,0.45,-125.5211
13795,CA-2017-108095,11/06/2017,11/10/2017,First Class,KM-16660,United States,Jefferson City,Missouri,65109,Central,OFF-ST-10000352,OfficeSupply,Storage,Acco Perma 2700 Stacking Storage Drawers,182.4961,1,0.3,28.5755
13796,US-2016-550886,04/25/2015,05/02/2015,Second Class,AR-10825,United States,Paterson,New Jersey,7501,East,FUR-CH-10000988,Furni,Chairs,Hon Olson Stacker Stools,0.01,1,0.32,
13797,CA-2017-176835,06/06/2015,06/06/2015,First Class,DP-13105,United States,Warwick,Rhode Island,2886,East,OFF-EN-10001219,OfficeSupply,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.01,1,0.0,0.0074
13798,US-2015-854059,09/14/2016,09/18/2016,Standard Class,BB-10990,United States,New Albany,Indiana,47150,Central,TEC-AC-10000682,Tech,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,781.6981,14,0.8,-240.8598
13799,CA-2017-448667,09/20/2017,09/25/2017,Same Day,MD-17350,United States,Broken Arrow,Oklahoma,74012,Central,FUR-BO-10000330,Furni,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",0.01,7,0.3,-0.0018
13800,US-2015-730074,08/14/2014,08/17/2014,Standard Class,CV-12295,United States,Lancaster,Ohio,43130,East,OFF-AR-10004648,OfficeSupply,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,101.6691,8,0.4,-63.5398
13801,US-2017-779904,08/15/2016,08/18/2016,Second Class,EG-13900,United States,Santa Maria,California,93454,West,TEC-PH-10002033,technologies,Phones,Konftel 250 Conference phone - Charcoal black,966.7049,9,0.5,-312.7641
13802,CA-2017-747320,03/07/2015,03/07/2015,First Class,ML-17395,United States,Iowa City,Iowa,52240,Central,FUR-TA-10001705,Furni,Tables,Bush Advantage Collection Round Conference Table,1088.8933,2,0.0,258.3581
13803,US-2015-224452,11/26/2016,12/02/2016,Second Class,FP-14320,United States,Chandler,Arizona,85224,West,FUR-TA-10002774,Furni,Tables,Laminate Occasional Tables,0.01,3,0.6,-0.0025
13804,US-2014-936708,08/18/2015,08/18/2015,First Class,DP-13390,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003884,OfficeSupply,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",374.14,3,0.45,-62.2849
13805,US-2016-347181,09/13/2017,09/19/2017,Second Class,CW-11905,United States,Denver,Colorado,80219,West,FUR-TA-10001039,Furni,Tables,KI Adjustable-Height Table,164.2905,14,0.8,-54.5586
13806,CA-2014-100150,06/02/2015,06/06/2015,Second Class,PO-19195,United States,Waterbury,Connecticut,6708,East,OFF-PA-10002377,OfficeSupply,Paper,Xerox 1916,1134.3053,7,,-442.7491
13807,US-2014-776475,11/04/2016,11/09/2016,Same Day,LC-16960,United States,Bartlett,Tennessee,38134,South,OFF-PA-10001293,OfficeSupply,Paper,Xerox 1946,0.01,14,0.3,-0.0013
13808,CA-2017-375551,01/25/2015,01/28/2015,First Class,TG-21640,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001460,OfficeSupply,Binders,Plastic Binding Combs,0.01,9,0.4,0.0004
13809,US-2017-513925,04/21/2015,04/25/2015,Standard Class,RD-19810,United States,Bolingbrook,Illinois,60440,Central,FUR-CH-10000155,Furni,Chairs,Global Comet Stacking Armless Chair,0.01,14,0.45,-0.0022
13810,CA-2014-223601,07/26/2017,08/02/2017,First Class,SC-20725,United States,Cranston,Rhode Island,2920,East,FUR-FU-10003829,Furni,Furnishings,Stackable Trays,203.9574,2,,-62.6762
13811,CA-2016-407924,08/16/2015,08/17/2015,First Class,JD-15895,United States,Owensboro,Kentucky,42301,--,FUR-TA-10001539,Furni,Tables,Chromcraft Rectangular Conference Tables,0.01,3,0.45,-0.0032
13812,US-2016-194514,08/05/2016,08/06/2016,Standard Class,JS-15595,United States,Whittier,California,90604,West,OFF-AR-10003903,OfficeSupply,Art,Sanford 52201 APSCO Electric Pencil Sharpener,300.4627,9,0.32,10.8995
13813,US-2016-275911,01/21/2016,01/25/2016,Same Day,RF-19735,United States,Oak Park,Michigan,48237,--,OFF-PA-10001815,OfficeSupply,Paper,Xerox 1885,794.4176,1,0.4,
13814,CA-2016-979340,04/15/2016,04/15/2016,Second Class,JE-16165,United States,Columbia,Missouri,65203,Central,OFF-PA-10002751,OfficeSupply,Paper,Xerox 1920,1246.8742,5,0.5,
13815,CA-2014-804009,06/16/2016,06/22/2016,Same Day,FH-14365,United States,Cedar Hill,Texas,75104,Central,OFF-AR-10000817,OfficeSupply,Art,Manco Dry-Lighter Erasable Highlighter,1181.6589,12,0.4,138.5645
13816,CA-2016-446201,08/20/2015,08/25/2015,Same Day,RD-19585,United States,Mcallen,Texas,78501,--,FUR-FU-10004597,Furni,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,0.01,3,0.7,-0.0065
13817,CA-2016-468649,06/27/2015,07/02/2015,Same Day,JD-16015,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000061,OfficeSupply,Paper,Xerox 205,607.6789,10,0.3,43.8487
13818,US-2015-761313,05/07/2014,05/11/2014,Second Class,YS-21880,United States,Smyrna,Georgia,30080,South,OFF-PA-10003395,OfficeSupply,Paper,Xerox 1941,0.01,8,0.8,-0.0061
13819,CA-2016-276763,07/16/2017,07/20/2017,First Class,SC-20845,United States,Pomona,California,91767,West,OFF-AR-10003251,OfficeSupply,Art,Prang Drawing Pencil Set,317.3675,4,0.7,-184.9759
13820,CA-2016-686971,01/21/2017,01/26/2017,Standard Class,TT-21460,United States,Broken Arrow,Oklahoma,74012,Central,FUR-FU-10000221,Furni,Furnishings,"Master Caster Door Stop, Brown",551.1162,4,0.3,
13821,CA-2015-833716,05/03/2014,05/05/2014,Second Class,DB-13060,United States,Montebello,California,90640,West,OFF-BI-10003274,OfficeSupply,Binders,"Avery Durable Slant Ring Binders, No Labels",0.01,8,0.32,-0.0006
13822,US-2015-254438,08/02/2015,08/02/2015,Same Day,JH-16180,United States,Houston,Texas,77036,Central,OFF-PA-10002552,OfficeSupply,Paper,Xerox 1958,0.01,4,0.3,0.0002
13823,US-2015-356844,11/17/2014,11/19/2014,First Class,BS-11665,United States,Sunnyvale,California,94086,West,OFF-PA-10003270,OfficeSupply,Paper,Xerox 1954,177.8332,8,,-11.5888
13824,CA-2014-825614,12/08/2016,12/08/2016,Second Class,LB-16735,United States,Thomasville,North Carolina,27360,South,FUR-CH-10001891,Furni,Chairs,Global Deluxe Office Fabric Chairs,236.8676,5,0.6,-54.5231
13825,US-2016-163744,05/05/2014,05/07/2014,Standard Class,DJ-13510,United States,Chester,Pennsylvania,19013,East,TEC-PH-10002583,Tech,Phones,iOttie HLCRIO102 Car Mount,339.3288,13,0.6,-100.5662
13826,US-2014-378682,11/15/2017,11/15/2017,Second Class,DL-13330,United States,Escondido,California,92025,West,TEC-AC-10003441,technologies,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,0.01,8,0.45,-0.004
13827,CA-2016-216840,12/13/2014,12/16/2014,Second Class,ZC-21910,United States,Ontario,California,91761,West,OFF-AP-10002311,OfficeSupply,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",330.6527,1,0.7,-94.4648
13828,US-2016-288757,03/11/2016,03/12/2016,Second Class,SC-20260,United States,Morgan Hill,California,95037,,TEC-PH-10000923,Tech,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",691.0972,10,0.1,237.2774
13829,US-2014-632356,12/24/2017,12/24/2017,First Class,LH-16900,United States,Yuma,Arizona,85364,West,FUR-FU-10000576,Furni,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,0.01,4,0.3,0.0015
13830,US-2015-432965,09/30/2017,10/04/2017,Standard Class,LT-17110,United States,Henderson,Nevada,89015,West,TEC-MA-10000752,Tech,Machines,Texas Instrument TI-15 Fraction Calculator,0.01,6,,0.0013
13831,CA-2016-476507,12/26/2014,12/27/2014,Standard Class,SB-20170,United States,Wheeling,Illinois,60090,Central,TEC-PH-10000923,technologies,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",1567.2841,2,0.7,-232.0083
13832,US-2015-390227,01/31/2016,02/06/2016,Same Day,JD-15895,United States,Auburn,Alabama,36830,South,OFF-AP-10002651,OfficeSupply,Appliances,Hoover Upright Vacuum With Dirt Cup,1228.7334,14,0.6,-315.8999
13833,CA-2016-695389,01/06/2015,01/09/2015,Standard Class,TH-21235,United States,Woodbury,Minnesota,55125,Central,FUR-BO-10002545,Furni,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",23.9767,8,0.2,5.3717
13834,CA-2017-590644,05/25/2015,05/30/2015,Same Day,BP-11050,United States,Asheville,North Carolina,28806,South,OFF-LA-10003223,OfficeSupply,Labels,Avery 508,851.6619,4,0.4,-258.3101
13835,US-2017-839918,02/16/2014,02/20/2014,Same Day,GT-14635,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10000828,OfficeSupply,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0.01,2,0.45,0.0002
13836,CA-2017-958535,10/29/2015,11/04/2015,Same Day,BE-11455,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10000486,Tech,Phones,Plantronics HL10 Handset Lifter,352.1268,6,0.15,22.6771
13837,US-2016-361086,07/23/2015,07/24/2015,Same Day,TS-21085,United States,Los Angeles,California,90008,West,OFF-AR-10000422,OfficeSupply,Art,Pencil and Crayon Sharpener,388.6679,10,0.7,
13838,CA-2014-862165,08/31/2014,09/06/2014,Same Day,CS-12250,United States,Brentwood,California,94513,West,FUR-FU-10002878,Furni,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",1272.58,11,0.5,
13839,CA-2014-532071,06/18/2017,06/18/2017,Same Day,AJ-10780,United States,Arlington,Texas,76017,Central,FUR-CH-10001802,Furni,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,0.01,1,0.0,0.0015
13840,US-2014-866798,01/19/2016,01/22/2016,Second Class,CL-12700,United States,Aberdeen,South Dakota,57401,Central,FUR-TA-10001950,Furni,Tables,Balt Solid Wood Round Tables,437.3441,3,0.8,-123.2791
13841,CA-2015-217408,10/06/2016,10/11/2016,Second Class,KC-16255,United States,Los Angeles,California,90032,,OFF-ST-10003327,OfficeSupply,Storage,Akro-Mils 12-Gallon Tote,538.8172,8,0.7,-408.1779
13842,US-2015-646304,10/15/2016,10/16/2016,First Class,GZ-14470,United States,Glendale,Arizona,85301,West,OFF-PA-10001204,OfficeSupply,Paper,Xerox 1972,1245.8357,2,0.8,-408.516
13843,CA-2016-658475,10/23/2017,10/27/2017,Standard Class,TT-21460,United States,Miami,Florida,33178,South,OFF-BI-10003527,OfficeSupply,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1365.1101,2,0.7,-174.9739
13844,US-2015-902457,04/15/2015,04/18/2015,Second Class,JG-15310,United States,Deer Park,Texas,77536,--,TEC-AC-10001314,technologies,Accessories,Case Logic 2.4GHz Wireless Keyboard,0.01,10,0.5,-0.0007
13845,US-2014-388263,11/15/2016,11/16/2016,First Class,KB-16315,United States,Midland,Michigan,48640,Central,FUR-FU-10000965,Furni,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",754.8163,7,0.32,-50.5877
13846,US-2016-911556,08/27/2014,08/27/2014,Standard Class,BD-11620,United States,Paterson,New Jersey,7501,East,OFF-BI-10004236,OfficeSupply,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",0.01,8,0.1,0.0008
13847,CA-2017-509929,08/16/2014,08/20/2014,Second Class,LC-16960,United States,Lafayette,Indiana,47905,Central,FUR-FU-10003247,Furni,Furnishings,36X48 HARDFLOOR CHAIRMAT,1071.9921,5,0.2,282.0302
13848,US-2015-117397,02/24/2015,02/27/2015,First Class,KT-16465,United States,Chicago,Illinois,60653,Central,OFF-AR-10001545,OfficeSupply,Art,Newell 326,304.9095,9,0.15,
13849,US-2016-779342,08/15/2017,08/17/2017,Second Class,MP-18175,United States,Des Plaines,Illinois,60016,Central,TEC-PH-10004434,Tech,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,143.7842,7,0.8,-95.0646
13850,US-2016-725561,03/05/2016,03/05/2016,Standard Class,BT-11680,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002352,OfficeSupply,Storage,Iris Project Case,279.813,13,0.32,108.10
13851,US-2015-512787,01/17/2014,01/24/2014,Same Day,BO-11425,United States,Bayonne,New Jersey,7002,East,OFF-AP-10000159,OfficeSupply,Appliances,Belkin F9M820V08 8 Outlet Surge,1001.9567,5,0.2,193.12
13852,CA-2014-912349,11/11/2015,11/11/2015,Standard Class,AC-10450,United States,Fayetteville,Arkansas,72701,South,OFF-AR-10001683,OfficeSupply,Art,Lumber Crayons,342.1752,6,0.0,45.3655
13853,US-2017-567917,09/28/2015,10/02/2015,Second Class,RM-19675,United States,Mentor,Ohio,44060,East,TEC-MA-10001856,Tech,Machines,Okidata C610n Printer,136.3109,14,0.5,-12.8135
13854,US-2015-157085,04/19/2016,04/20/2016,Same Day,VS-21820,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10001940,Furni,Furnishings,Staple-based wall hangings,797.3352,14,0.15,206.2063
13855,CA-2016-727820,05/08/2016,05/12/2016,Same Day,NM-18445,United States,Apple Valley,California,92307,West,OFF-PA-10001526,OfficeSupply,Paper,Xerox 1949,0.01,5,0.3,-0.0027
13856,US-2015-573859,09/06/2016,09/06/2016,Standard Class,AW-10840,United States,Margate,Florida,33063,South,OFF-AP-10002439,OfficeSupply,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.01,11,0.7,
13857,CA-2016-140524,01/22/2016,01/24/2016,First Class,AM-10360,United States,San Marcos,Texas,78666,,OFF-EN-10003296,OfficeSupply,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,0.01,5,0.1,-0.00
13858,US-2016-762725,11/30/2016,11/30/2016,Standard Class,JS-15880,United States,Amarillo,Texas,79109,Central,OFF-AP-10004136,OfficeSupply,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,682.2269,13,0.3,-140.1509
13859,US-2016-479849,06/07/2016,06/10/2016,First Class,XP-21865,United States,New York City,New York,10024,East,OFF-PA-10003673,OfficeSupply,Paper,Strathmore Photo Mount Cards,121.6253,3,0.32,-28.2802
13860,CA-2016-480990,08/20/2015,08/24/2015,Second Class,SS-20140,United States,Plano,Texas,75023,Central,TEC-PH-10002496,Tech,Phones,Cisco SPA301,752.3995,14,0.4,-241.2475
13861,US-2017-512225,03/19/2017,03/21/2017,Standard Class,SV-20365,United States,Leominster,Massachusetts,1453,East,FUR-TA-10002645,Furni,Tables,Hon Rectangular Conference Tables,0.01,12,0.45,-0.0008
13862,CA-2015-105648,08/27/2017,08/29/2017,Same Day,JJ-15445,United States,Warner Robins,Georgia,31088,South,OFF-BI-10001597,OfficeSupply,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.01,7,0.45,-0.0
13863,CA-2017-832484,11/20/2017,11/22/2017,Same Day,FC-14245,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10000688,Furni,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",947.9394,12,0.6,-538.3597
13864,CA-2015-346414,06/06/2016,06/12/2016,First Class,TC-20980,United States,Stockton,California,95207,West,OFF-BI-10003429,OfficeSupply,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",990.4044,12,0.3,-167.8264
13865,CA-2014-635521,01/28/2014,01/30/2014,Same Day,CM-12385,United States,San Francisco,California,94109,West,FUR-CH-10002017,Furni,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2077.6909,5,0.45,26.4582
13866,CA-2015-676176,05/26/2015,05/26/2015,First Class,LS-16975,United States,San Gabriel,California,91776,West,OFF-LA-10001158,OfficeSupply,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",725.3844,9,0.6,-254.0808
13867,CA-2014-550158,10/07/2017,10/10/2017,Standard Class,AH-10030,United States,Cary,North Carolina,27511,South,TEC-CO-10003763,Tech,Copiers,Canon PC1060 Personal Laser Copier,0.01,4,0.4,-0.0029
13868,CA-2016-735952,05/24/2015,05/24/2015,Standard Class,SF-20965,United States,Tucson,Arizona,85705,West,OFF-BI-10004040,OfficeSupply,Binders,Wilson Jones Impact Binders,0.01,14,0.1,0.00
13869,US-2014-858510,11/14/2014,11/20/2014,Same Day,ST-20530,United States,Huntsville,Alabama,35810,South,OFF-BI-10000666,OfficeSupply,Binders,Surelock Post Binders,0.01,9,0.8,-0.0036
13870,CA-2017-980354,11/22/2016,11/24/2016,Same Day,JR-15670,United States,Oakland,California,94601,West,OFF-PA-10001569,OfficeSupply,Paper,Xerox 232,1315.2687,6,0.7,-655.2669
13871,US-2015-463764,10/12/2016,10/14/2016,Same Day,VS-21820,United States,Coachella,California,92236,,FUR-CH-10004626,Furni,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,891.3605,13,0.1,-69.2054
13872,US-2014-449691,07/29/2014,08/01/2014,Second Class,AG-10675,United States,Kent,Washington,98031,,OFF-PA-10002120,OfficeSupply,Paper,Xerox 1889,305.0998,12,0.32,-71.6707
13873,CA-2014-438908,07/11/2017,07/13/2017,Second Class,DM-13525,United States,Summerville,South Carolina,29483,South,OFF-EN-10001749,OfficeSupply,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,174.4242,14,0.4,37.5692
13874,US-2017-683377,01/29/2017,01/30/2017,Same Day,JR-15700,United States,Los Angeles,California,90045,--,OFF-ST-10002289,OfficeSupply,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",349.479,7,0.5,-193.4748
13875,CA-2017-454788,01/29/2015,02/04/2015,Standard Class,AG-10900,United States,South Bend,Indiana,46614,Central,OFF-PA-10003270,OfficeSupply,Paper,Xerox 1954,0.01,12,,-0.0023
13876,US-2014-555903,07/04/2014,07/08/2014,Standard Class,JK-15205,United States,Brentwood,California,94513,West,OFF-BI-10002706,OfficeSupply,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,465.3978,13,0.45,-83.5934
